Index	Annotator	Subset	Genre	ID	Complex_binary	Complex_probabilistic	Start_index	End_index	Native_complex	Non_native_complex	Expression	Context	Annotation
1977	1	Train	Wikipedia	34KYK9TV2R93EA3U60TI3PH49N7SBN	0	0	133	153	0	0	a primary transcript	During transcription , a DNA sequence is read by an RNA polymerase , which produces a complementary , antiparallel RNA strand called a primary transcript .	not MWE but contains MWE(s)
1978	1	Train	Wikipedia	308KJXFUJR7ZA0BHPMYCIJTKTO0ATZ	0	0	33	54	0	0	second most populated	Santiago de Cuba Province is the second most populated province in the island of Cuba .	not MWE
1979	1	Dev	News	3TLFH2L6Y9PA5XGDC75XC1AME1B2TM	1	0.6	54	73	7	5	domestic complaints	Goodyear said deputies had responded to the house for domestic complaints previously.	MW compounds
1980	1	Dev	News	3FK4G712NX12VWKWHMFDTER49ZTSSW	1	0.45	34	51	5	4	combat operations	Those forces are scheduled to end combat operations after 2014, about thirteen years after the war began.	MW compounds
1981	1	Dev	News	3D3B8GE892SNDP85GZBSHEH3V409PG	1	0.35	71	87	6	1	opposition rally	On Facebook, more than 10,000 people signed up to a page announcing an opposition rally for Saturday.	MW compounds
1982	1	Dev	News	3NCN4N1H1GI6YXBPY4CW4V7YICZNBE	1	0.3	162	183	2	4	relentless repression	On the diplomatic front, European Union foreign ministers meeting in Brussels on Mondayagreed fresh sanctions against Syria, the 15th round so far to protest the relentless repression of dissidents by Assad's regime.	not MWE
1983	1	Dev	News	3MYASTQBG7CKGRM1SSVJ3FQ3Q8YDQY	1	0.25	26	39	5	0	control stake	The government would take control stake by converting a state-backed loan of 4.465 billion euros ($5.8 billion) into shares in the bank's parent company, and it reportedly may boost the total investment to 7-10 billion euros.	MW compounds
1984	1	Dev	News	3BO3NEOQM0I91MV6VAZ84CRBF8NAIK	1	0.25	97	113	3	2	embassy staffers	Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	not MWE
1985	1	Dev	News	3FI30CQHVKKYRC5XZNQF2KLCNMA6BN	1	0.25	81	97	4	1	sharp resistance	Regime forces launched an offensive on the city at the weekend but have met with sharp resistance from rebels seeking the ouster of the regime of President Bashar al-Assad.	not MWE
1986	1	Dev	News	344M16OZKIG450N98VEM53DJL9CNEE	1	0.25	108	129	5	0	independent economist	The general feeling is that Spanish banks have worse problems than previously thought, said Edward Hugh, an independent economist based in Barcelona.	not MWE
1987	1	Dev	News	32XN26MTXZKFQA5UOBZS7M7QMD2L0O	1	0.2	95	110	4	0	property sector	Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as problematic.	MW compounds
1988	1	Dev	News	3BO3NEOQM0I91MV6VAZ84CRBF8NAIK	1	0.2	68	81	4	0	search engine	Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	MW compounds
1989	1	Dev	News	3P6ENY9P79XOB93K1G90LYEFS3DHI2	1	0.2	63	84	3	1	security arrangements	It has not yet been made clear, however, whether the requested security arrangements will be in place at that time.	not MWE
1990	1	Dev	News	3AJA9FLWSCZ4XDCE6QL0ID22BBXIFB	1	0.2	87	108	2	2	property bubble burst	Toxic assets Spain's banks were hit by billions of euros of losses after a decade-long property bubble burst in 2008 and concerns about them, and the country's overspending regional governments have fanned fears of a new eurozone debt crisis.	not MWE but contains MWE(s)
1991	1	Dev	News	37PGLWGSJT7FDZ4S71CXYQU7J7EIKD	1	0.2	118	127	3	1	fire sale	Banks have until the end of the year to move their holdings of repossessed property into asset management firms for a fire sale, Economy Minister Luis de Guindos told a news conference.	MW compounds
1992	1	Dev	News	3D3B8GE892SNDP85GZBSHEH3V409PG	1	0.15	70	87	2	1	interior ministry	Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	MW compounds
1993	1	Dev	News	3P6ENY9P79XOB93K1G90LYEFS3DHI2	1	0.15	106	127	2	1	security arrangements	Sources within the Foreign Ministry claimed that Egypt has yet to respond to an Israeli request regarding security arrangements near the ambassador's residence as well regarding the embassy's planned new location.	not MWE
1994	1	Dev	News	3E22YV8GG1782RCZH9UXZFCN0THPNV	1	0.15	93	117	3	0	Interior Ministry troops	The thousands of Russians who rallied in Moscow and St. Petersburg faced off with police and Interior Ministry troops, who detained hundreds of protesters, including journalists.	not MWE but contains MWE(s)
1995	1	Dev	News	35JDMRECC4AYV86NLR1RFJ4MKXQGEZ	1	0.1	57	72	2	0	fresh sanctions	European Union foreign ministers agreed Monday to impose fresh sanctions on Syria as a U.N.-backed peace plan -- along with all other diplomatic efforts -- has yet to stop the carnage that mounts every day.	not MWE
1996	1	Dev	News	3MYASTQBG7CKGRM1SSVJ3FQ3Q8YDQY	1	0.1	67	85	1	1	dose of confidence	Rajoy's conservative government had instilled markets with a brief dose of confidence by stepping into Bankia, performing a U-turn on its refusal to spend public money to rescue banks.	not MWE
1997	1	Dev	News	32XN26MTXZKFQA5UOBZS7M7QMD2L0O	1	0.1	109	124	2	0	number-two BBVA	By late morning, Santander, the eurozone's biggest bank by capital, had slumped 2.97 percent to 4.774 euros, number-two BBVA slid 2.62 percent to 5.171 euros and Banco Popular skidded 3.75 percent to 2.08 euros.	not MWE
1998	1	Dev	News	32XN26MTXZKFQA5UOBZS7M7QMD2L0O	1	0.1	61	79	2	0	real estate assets	Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	MW compounds
1999	1	Dev	News	3G57RS03HH68KV5NBBNZ9L48XX1527	1	0.1	57	70	1	1	Islamic veils	Witnesses said the insurgents were dressed completely in Islamic veils to conceal their weapons, the Journal said.	MW compounds
2000	1	Dev	News	3G57RS03HH68KV5NBBNZ9L48XX1527	1	0.1	199	212	0	2	combat troops	The Taliban said it was in response to Obama's visit and to the strategic partnership deal he signed with Afghan President Hamid Karzai, a pact that sets out a long-term U.S. role after most foreign combat troops leave by the end of 2014.	MW compounds
2001	1	Dev	News	3FI30CQHVKKYRC5XZNQF2KLCNMA6BN	1	0.1	151	174	2	0	slapped fresh sanctions	Fierce clashes between regime forces and armed rebels in central Syria Monday killed 23 Syrian soldiers and wounded dozens, a watchdog said, as the EU slapped fresh sanctions on the Damascus regime.	not MWE
2002	1	Dev	News	3AJA9FLWSCZ4XDCE6QL0ID22BBXIFB	1	0.1	96	108	0	2	bubble burst	Toxic assets Spain's banks were hit by billions of euros of losses after a decade-long property bubble burst in 2008 and concerns about them, and the country's overspending regional governments have fanned fears of a new eurozone debt crisis.	not MWE
2003	1	Dev	News	3ZXNP4Z39RMT8L5E9AK1M1HDU3N7LD	1	0.1	41	51	1	1	lifted off	Just hours after President Obama’s plane lifted off from Afghanistan, a bomb rocked Kabul, killing at least seven, a vivid reminder of the challenges that still lay ahead for the country.	verb-particle or other phrasal verb
2004	1	Dev	News	3E22YV8GG1782RCZH9UXZFCN0THPNV	1	0.1	184	202	1	1	gag and intimidate	The Russian Union of Journalists on Wednesday condemned police violence and called for a probe into the dozens of attacks and arrests of journalists, describing them as "an attempt to gag and intimidate society."	not MWE
2005	1	Dev	News	3E22YV8GG1782RCZH9UXZFCN0THPNV	1	0.1	51	60	1	1	tiring of	Sunday's parliamentary vote suggested Russians are tiring of Putin and his United Russia party, which has strongly overshadowed all other political forces in Russia for the past dozen years and earned a reputation for corruption.	verb-preposition
2006	1	Dev	News	37PGLWGSJT7FDZ4S71CXYQU7J7EIKD	1	0.1	101	116	1	1	risky investors	But later the gap between yields on Spanish and German benchmark government bonds - a measure of how risky investors judge lending to Spain to be - narrowed somewhat to 450 basis points and Spanish bluechip shares moderated their fall to 0.76 percent.	not MWE
2007	1	Dev	News	3Z8UJEJOCZEG603II1EL4BE2PV593A	1	0.05	51	67	0	1	sparking intense	Syrian troops shelled a rebel-held town on Monday, sparking intense clashes that sent bloodied victims flooding into hospitals and clinics, activists said.	not MWE
2008	1	Dev	News	3Z8UJEJOCZEG603II1EL4BE2PV593A	1	0.05	109	144	1	0	internationally brokered peace plan	The violence in Rastan, in the restive central Homs province, and elsewhere around the country is eroding an internationally brokered peace plan that many observers see as the last hope to calm the 14-month-old crisis.	not MWE but contains MWE(s)
2009	1	Dev	News	35JDMRECC4AYV86NLR1RFJ4MKXQGEZ	1	0.05	22	33	1	0	Shiite imam	Among the dead were a Shiite imam, Sheikh Abbas al-Laham, who leads the prayers in the Ruqayya mosque in Damascus, a revered place of pilgrimage for many religious Iranians.	MW compounds
2010	1	Dev	News	35JDMRECC4AYV86NLR1RFJ4MKXQGEZ	1	0.05	31	50	0	1	unidentified gunmen	The cleric was assassinated by unidentified gunmen in Damascus, the Observatory said.	not MWE
2011	1	Dev	News	35JDMRECC4AYV86NLR1RFJ4MKXQGEZ	1	0.05	87	109	0	1	U.N.-backed peace plan	European Union foreign ministers agreed Monday to impose fresh sanctions on Syria as a U.N.-backed peace plan -- along with all other diplomatic efforts -- has yet to stop the carnage that mounts every day.	not MWE but contains MWE(s)
2012	1	Dev	News	3TLFH2L6Y9PA5XGDC75XC1AME1B2TM	1	0.05	107	116	0	1	shoot BBs	Jamie Hudson, whose mother lives two doors down from the family, said the boys in the family were known to shoot BBs at a home across the street and had threatened to set it on fire.	not MWE
2013	1	Dev	News	3MYASTQBG7CKGRM1SSVJ3FQ3Q8YDQY	1	0.05	61	85	1	0	brief dose of confidence	Rajoy's conservative government had instilled markets with a brief dose of confidence by stepping into Bankia, performing a U-turn on its refusal to spend public money to rescue banks.	not MWE
2014	1	Dev	News	3MYASTQBG7CKGRM1SSVJ3FQ3Q8YDQY	1	0.05	117	132	0	1	potential costs	But the transaction, announced late Wednesday, has also refocussed attention on the Spanish banks' problems, and the potential costs to a conservative government determined to slash spending.	not MWE
2015	1	Dev	News	32XN26MTXZKFQA5UOBZS7M7QMD2L0O	1	0.05	162	175	1	0	Banco Popular	By late morning, Santander, the eurozone's biggest bank by capital, had slumped 2.97 percent to 4.774 euros, number-two BBVA slid 2.62 percent to 5.171 euros and Banco Popular skidded 3.75 percent to 2.08 euros.	MW named entities
2016	1	Dev	News	32XN26MTXZKFQA5UOBZS7M7QMD2L0O	1	0.05	164	186	1	0	classed as problematic	Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as problematic.	not MWE
2017	1	Dev	News	3GONHBMNHVZWYDT5SHDZDYP141QMZM	1	0.05	110	125	0	1	skittish leader	The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	not MWE
2018	1	Dev	News	3YLTXLH3DF7GSVQOEBZKUVFREH8PHM	1	0.05	88	102	0	1	concrete floor	He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	not MWE
2019	1	Dev	News	3BO3NEOQM0I91MV6VAZ84CRBF8NAIK	1	0.05	105	120	1	0	Yitzhak Levanon	An official who spoke on condition of anonymity because he was not authorized to speak to the press said Yitzhak Levanon returned to Cairo Sunday through Istanbul.	MW named entities
2020	1	Dev	News	3L4YG5VW9NTQRIIWN6PZ3GJ486CDDN	1	0.05	20	32	1	0	on the scene	When police arrived on the scene at 4.54am, they found 17-year-old Pebbles Johnson suffering from gunshot wounds outside and heard four shots from inside the house.	PP modifier
2021	1	Dev	News	3NCN4N1H1GI6YXBPY4CW4V7YICZNBE	1	0.05	101	113	0	1	Alawite sect	He said the victim died in the neighbourhood of Jabal Mohsen, populated mainly by members of Assad's Alawite sect, an offshoot of Shiite Islam.	MW named entities
2022	1	Dev	News	3FI30CQHVKKYRC5XZNQF2KLCNMA6BN	1	0.05	23	36	1	0	regime forces	Fierce clashes between regime forces and armed rebels in central Syria Monday killed 23 Syrian soldiers and wounded dozens, a watchdog said, as the EU slapped fresh sanctions on the Damascus regime.	MW compounds
2023	1	Dev	News	3FI30CQHVKKYRC5XZNQF2KLCNMA6BN	1	0.05	0	13	1	0	Regime forces	Regime forces launched an offensive on the city at the weekend but have met with sharp resistance from rebels seeking the ouster of the regime of President Bashar al-Assad.	MW compounds
2024	1	Dev	News	3FI30CQHVKKYRC5XZNQF2KLCNMA6BN	1	0.05	110	124	1	0	six-point plan	Monday's killings come despite a month-old ceasefire brokered by UN-Arab League envoy Kofi Annan as part of a six-point plan aimed at ending violence that has swept Syria since March last year when a popular revolt erupted against Assad's regime.	not MWE
2025	1	Dev	News	3K1H3NEY7L0T32SNPWQ791M1KLPGD6	1	0.05	39	65	0	1	armed gangs and extremists	The government blames the bloodshed on armed gangs and extremists acting out a foreign plot to destabilize Syria.	coordinated phrase
2026	1	Dev	News	3K1H3NEY7L0T32SNPWQ791M1KLPGD6	1	0.05	168	178	0	1	death toll	Street battles pitting Lebanese Sunnis — who generally support the Syrian uprising — against Alawite supporters of Assad's regime killed one person Monday, raising the death toll to four since Sunday.	MW compounds
2027	1	Dev	News	3AJA9FLWSCZ4XDCE6QL0ID22BBXIFB	1	0.05	69	91	0	1	increasingly difficult	With the gravity of the economic situation [in Spain], it is getting increasingly difficult for the government to refinance as much of the debt as it can, she said.	not MWE
2028	1	Dev	News	3ZXNP4Z39RMT8L5E9AK1M1HDU3N7LD	1	0.05	50	69	1	0	bringing perfection	We cannot be in a position of taking on ourselves bringing perfection to Afghanistan.	not MWE
2029	1	Dev	News	3ZXNP4Z39RMT8L5E9AK1M1HDU3N7LD	1	0.05	188	196	0	1	al Qaeda	But Crocker said there would be no repeat of the 1990s when a withdrawal of Western backers in the wake of the Soviet withdrawal unleashed a vicious civil war out of which the Taliban and al Qaeda support bases arose.	MW named entities
2030	1	Dev	News	344M16OZKIG450N98VEM53DJL9CNEE	1	0.05	67	85	1	0	previously thought	The general feeling is that Spanish banks have worse problems than previously thought, said Edward Hugh, an independent economist based in Barcelona.	not MWE
2031	1	Dev	News	344M16OZKIG450N98VEM53DJL9CNEE	1	0.05	75	96	1	0	reform enabling banks	In an attempt to soothe markets, the government has said it will approve a reform enabling banks to transfer problem loans to separate agencies.	not MWE
2032	1	Dev	News	344M16OZKIG450N98VEM53DJL9CNEE	1	0.05	102	118	1	0	threat of losses	The second plank of the reform will be a requirement that banks boost a financial cushion against the threat of losses in their property assets, the Economy Ministry has said.	not MWE
2033	1	Dev	News	3E22YV8GG1782RCZH9UXZFCN0THPNV	1	0.05	0	19	0	1	Preliminary results	Preliminary results indicate the party won less than 50 per cent of votes, a steep fall from its earlier majority.	MW compounds
2034	1	Dev	News	37PGLWGSJT7FDZ4S71CXYQU7J7EIKD	1	0.05	198	223	1	0	bluechip shares moderated	But later the gap between yields on Spanish and German benchmark government bonds - a measure of how risky investors judge lending to Spain to be - narrowed somewhat to 450 basis points and Spanish bluechip shares moderated their fall to 0.76 percent.	not MWE but contains MWE(s)
2035	1	Dev	News	3VEI3XUCZRYTHP4RAGBE8ZHX1Q6PRJ	0	0	88	105	0	0	had been awakened	Three of the children, at least one already wounded, fled to the home of a neighbor who had been awakened by gunfire, but Thomas immediately called the children back and killed them, sheriff's spokesman Tom Goodyear said.	not MWE
